utterance_id,text,split
hqkr29rqtd_13,I try to be as transparent as possible,train
z9d36443ql_11,What is america to me,train
nrm5cnds8n_4,Tweeting there's people putting facebook posts etc about how they feel,train
gyhexppo1x_8,And i i knew at a very young age that that's what i wanted to pursue,train
9ambqm0oyl_19,It was mentioned yesterday my my doctoral dissertation was on one such manuscript,train
ihimyvld2h_3,Here you're asking me what is it is it that you can't be thrown off your insurance if you get really sick and they say no,train
0k54px7w0e_41,"Families, i can't wait to see what your one looks like so don't forget to send it into us to share.",train
87ka1606vi_4,No no,train
k9eggm10es_68,The federal government can ensure that every young girl has equal access to sports science math whatever it is she wants to study,train
gzbzyo1xct_9,I am tempted to and i may use this term loosely read the plot of the last one,train
cfikrxrjvb_122,But if what you're asking is do we have the capacity to carry out the same kinds of military actions,train
5eg501oaww_5,And they recorded it n england ,train
sn5uc3tlg9_52,But friends,train
fo2jbyj5y9_3,Now here i am talking to myself,train
c5j6l71sri_7,Management that respects different pictures while also,train
2xe8u0uyso_24,All agreed that they were well qualified for the position,train
9phkyz8opj_0,Hi everyone i'm flannery winchester ccs communications director,train
2xe8u0uyso_21,Strict interpreters of the constitution suddenly reading into it.,train
ffxhukx6t0_2,The last half of the class we're going to dive deeper into working with soul aspects,train
5onwx0vpgc_2,You bypass the post office stuff in a way,train
za8zaa8kch_8,Our field operations really ramped up in the past year and a half,train
syzwzpy7ll_9,We know that everybody that comes into this country illegally is not out to hurt america,train
17s13e5q0t_44,"What is your interpretation of this increase in fdis, do you want more fdis and are you pretty sure that you're going to be able to keep the security situation at this level and also further.",train
024mu3zivb_19,As a member of the homeland security committee i have voted time after time as a democrat for border secu--,train
q4rowpzjsd_29,Like if you're serious about wanting to touch hundreds of millions of people you have to be committed to those hundreds of millions of people,train
gf2erh8b3u_85,Determined that when he will preach he will preach about christ on a cross he will not preach anything else,train
rxw91jtavi_36,You started by saying to be honest that's writing a book was not part of your dream,train
wxxccrv7zr_170,Over 150 billion pounds more than he planned.,train
gf2erh8b3u_122,He cannot tolerate sin and he will judge it probably that now,train
gzbzyo1xct_7,So it makes sense,train
67snjymnrt_7,That's probably wikipedia,train
r7ygxsfha1_22,We just moved into a fabulous new building hopefully,train
n2xcq6jlvw_9,I am a chef and had been for the past 30 years,train
bxdquog3lx_4,Platform to be able to bring light and voices to different things whether that be cause or products um,train
j7p8rf1zqa_4,What you actually see is not what you get,train
9wdwmzd5i5_2,"That was like oh! it can happen again, that's nice",train
yl0wrk3pwn_0,Yeah i'm very excited about being here,train
za5sgol19q_10,All we did was show up,train
gf2erh8b3u_60,And this is the condemnation that the light has come into the world and men love darkness rather than light because their deeds were evil. now look at this.,train
l7mf4k94as_166,So the schools that i represent are,train
62mxg63aeg_21,This guy i mean i just saw him raise lazarus from the dead i saw him heal other people this is amazing,train
no3rx7tsrw_17,Good thing she was counting cuz all the rest of us are doing we're listening to the same song,train
gf2erh8b3u_86,Who is christ christ as in the old testament the christ that is actually the high priest the christ who is actually the types and shadows of the old testament,train
5jm7pd8pas_7,"But unfortunately, as time went by, the compliance to food, the compliance to blood sugar monitoring, injecting insulin at the right times, taking the appropriate amount of insulin at the right times, went down the drain.",train
c89tog1rd5_4,When ooo thank you,train
9l1ka2vgj7_74,Against any form of tyranny,train
cfikrxrjvb_92,"Figure that out pretty quick. and if things get better, then...",train
no3rx7tsrw_21,"And my favorite, and my favorite, my favorite description of you and sammy has a couple so far is that johnny",train
r0inimoekj_1,Well you could have thought about it. how many times have you fucked her?,train
c5j6l71sri_13,On one hand city leaders are being powered with the autonomy to implement the solution that better fits their needs,train
r0inimoekj_17,Just ask her to have an abortion just tell her you don't want that child,train
uf4yi55691_1,Building on their existing buying decision knowledge the shopping smart lesson will use research to help students explore how to find the best value for goods and services,train
0kas9bkb6q_5,Had a battle with hodgkin's lymphoma late 2019 and early 2020 finished,train
rxw91jtavi_97,So it's very very different,train
1i099wieax_15,So the word gets out,train
sn5uc3tlg9_37,Fortunately people whoever they are in the uk,train
8sy7ndzco8_1,I know we can do better than that come on now good morning cornerstone that's better,train
frlrt7e2zt_2,Thank you ladies and gentlemen for that welcome,train
w723o1zhmb_0,In in the dark madeleine baran and her team examine the long unsolved case of the kidnapping of jacob wetterling in central minnesota,train
6sh6n76vxv_0,I was walking down the stairs,train
r0inimoekj_21,That's what i thought,train
q4rowpzjsd_6,So for example we'll take user interface which is always a contentious issue in a product.,train
dhyiiqdwa4_3,This past weekend the senate advanced this landmark legislation.,train
k9eggm10es_164,If we're serious about the challenge,train
17s13e5q0t_62,This middle east being at an inflection point and there is no way back and there are those that are more optimistic that there will be,train
rxw91jtavi_106,Ann sent me and i wanna say thank you to you and also to roman he's a very funny person giving so many examples that was funny yeah,train
zy1x3ftivv_3,By comparison the written parts can be done alone in silence with just pencil and paper or these days pencil,train
9f902juv7a_8,But again thank you so much for taking the time to speak with me,train
rxw91jtavi_85,That i had and then i saw your post on facebook when you said something about a partial scholarship i was like wow because the,train
aper2fqo2b_23,Hated the ninevites because the ninevites persecuted the hebrews,train
5jm7pd8pas_4,Also hoping that this is a reality check,train
wxxccrv7zr_47,Diverse group of candidates elected to stand for the scottish national party at the 2015 general election we have,train
giwcldlm86_6,We were not the rich enough to be sent to to camps.,train
mbv0le4kup_1,I see,train
pcdjhnxhdu_8,And just know that we are going to keep working as hard as we can,train
2xe8u0uyso_34,The vote will be taken and ultimately they'll be,train
b91z7kv1mp_4,You don't know how much i'm suffering,train
aakdotuuxe_14,Has been a a source of constant humor and a fair bit of insight throughout the campaign. i judge it's time it receives some official recognition.,train
pkm8pylxph_0,Left and human rights organizations supporting the rights of communities and sadly not the rights of citizens.,train
wxxccrv7zr_133,"In 2010, the scottish government published the carers strategy for scotland 2010 to 2015, an excellent document.",train
ilkroruw9d_1,Just because 60 years ago my grandfather lived here for a couple of weeks,train
poyp9u3jlj_7,All of life is about sales,train
fo2jbyj5y9_1,And i get very few responses.,train
2iffqv55pw_70,49 %,train
okowm8pfh6_6,"Open borders advocates force washington to either shut down the government or do nothing, nothing to prevent the deaths of thousands of americans each year that result from our poorer southern border and illegal alien criminal activity",train
