utterance_id,movie_title,language,sex,age,race,covered_face,multiple_faces,aggregated_emotions,transcript,movie_type,duration,split
7s0el6ioho_27,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,male,adult,hispanic,no,no,happiness,We are i would say as an overarching matter in my we're a large church and we have we have different actors you know advocating for different things,interview,00:00:12.68,train
7s0el6ioho_28,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,female,adult,white,no,no,neutral,Says my chapter doesn't have any active catholic members what would be the best way for us to connect our message with local catholic leaders and congregations.,interview,00:00:08.00,train
7s0el6ioho_29,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,male,adult,hispanic,no,no,happiness,Well i'd love to work with you directly or in and also my colleagues,interview,00:00:03.12,train
7s0el6ioho_3,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,female,adult,white,no,no,happiness,So that's a cool right out of the breakout recording. my best friend started as my new prospect. i just think that's such a sweet reward for the time that he spent welcoming new people to ccl,interview,00:00:11.00,train
7s0el6ioho_30,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,male,adult,hispanic,no,no,happiness,Let's do some matching some acid mapping on that that's okay,interview,00:00:03.96,train
7s0el6ioho_31,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,female,adult,white,no,no,happiness,How much time do we have for questions,interview,00:00:02.08,test
7s0el6ioho_32,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,female,adult,white,no,no,happiness,"Oh, now we need the first part of the question she says the catholic university where i work signed onto the laudato si' action platform. could you provide some specific ways we could partner with ccl to achieve some of ours ap goals",interview,00:00:13.00,train
7s0el6ioho_33,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,female,adult,white,no,no,happiness,Here's to tremendous success with catholic climate covenant in 2022,interview,00:00:06.00,train
7s0el6ioho_34,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,female,adult,white,no,no,happiness,Rest of the call you might be interested in the legislative update that jean tyler's about to give,interview,00:00:05.00,train
7s0el6ioho_35,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,female,adult,white,no,no,happiness,But i just deeply appreciate you taking the time on the weekend to be with us.,interview,00:00:04.24,test
7s0el6ioho_36,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,male,adult,hispanic,no,no,happiness,Blessing to be with you all,interview,00:00:02.44,train
7s0el6ioho_37,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,female,adult,white,no,no,happiness,So jenn  help us understand what's going on i know it's hard,interview,00:00:05.00,train
7s0el6ioho_38,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,female,adult,white,no,no,happiness,No thanks thanks alan and i want,interview,00:00:02.00,train
7s0el6ioho_39,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,female,adult,white,no,no,neutral,That sounds like music to a lot of our ears it's,interview,00:00:03.00,train
7s0el6ioho_4,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,female,adult,white,no,no,neutral,Members of congress are realists,interview,00:00:02.08,train
7s0el6ioho_40,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,female,adult,white,no,no,neutral,And then you'll have to fund the government once again,interview,00:00:02.44,train
7s0el6ioho_41,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,female,adult,white,no,no,happiness,Keep up the great work guys there in rtct,interview,00:00:05.00,train
7s0el6ioho_42,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,female,adult,white,no,no,happiness,That should be familiar by now,interview,00:00:01.88,train
7s0el6ioho_43,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,female,adult,white,no,no,happiness,Going back to mission impossible your mission should you choose to accept it is to use,interview,00:00:06.00,train
7s0el6ioho_44,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,female,adult,white,no,no,happiness,That one doesn't have a hyphen cclusa.org/conservativeconference,interview,00:00:06.00,train
7s0el6ioho_45,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,female,adult,white,no,no,happiness,I'll just also mention that mark reynolds will be there and we'll be loving him up in some way ,interview,00:00:04.64,train
7s0el6ioho_46,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,female,adult,white,no,no,happiness,So that ends our call before you go,interview,00:00:02.00,train
7s0el6ioho_5,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,female,adult,white,no,no,happiness,I think we owe it to them to stay in action and of course bring a tell you how to do that later in the call,interview,00:00:05.68,train
7s0el6ioho_6,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,female,adult,white,no,no,happiness,So one more thing before i introduce our speaker and i am really excited about having jose goodell with us again,interview,00:00:07.00,test
7s0el6ioho_7,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,female,adult,white,no,no,happiness,They was biting her nails during december once again you validated our faith and trust in you and the progress bar went up steadily all months,interview,00:00:09.00,test
7s0el6ioho_8,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,female,adult,white,no,no,happiness,And it's just the kind of surge that kind of surgery like in the last 2 days of december,interview,00:00:06.00,train
7s0el6ioho_9,José Aguto | Citizens' Climate Lobby | January 2022 Monthly Meeting,EN,female,adult,white,no,no,happiness,That put us in good shape for this year new year and i thank you so much for that,interview,00:00:05.00,train
7s45hlgpvc_17,116th United States Congress House Floor - 2019-01-24,EN,female,adult,black,no,no,neutral,"But to brandon and his wife, who both have federal jobs in my district, and zero income coming in now,",debate,00:00:09.24,train
7s45hlgpvc_18,116th United States Congress House Floor - 2019-01-24,EN,female,adult,black,no,no,anger,Let them eat cake,debate,00:00:01.28,valid
7s45hlgpvc_19,116th United States Congress House Floor - 2019-01-24,EN,male,adult,white,no,no,anger|disgust,"Shame on this president, shame on him, open this government, do it now.",debate,00:00:06.00,train
7s45hlgpvc_20,116th United States Congress House Floor - 2019-01-24,EN,male,adult,white,no,no,anger|disgust,It is cruel shame on him and shame on,debate,00:00:03.00,test
7s45hlgpvc_21,116th United States Congress House Floor - 2019-01-24,EN,female,adult,white,no,no,anger,Day i rise today from this body as this voice imploring the less than six hundred among us who have been elected to this federal government to open this government now,debate,00:00:11.00,valid
7s45hlgpvc_22,116th United States Congress House Floor - 2019-01-24,EN,female,adult,black,no,no,anger,Are you going to own and take responsibility for the loss of lives for a catastrophe that will be caused in the sky because you're holding the american people hosta--,debate,00:00:11.00,valid
7s45hlgpvc_23,116th United States Congress House Floor - 2019-01-24,EN,female,adult,black,no,no,anger,It is an injustice that they are about to miss the second paycheck,debate,00:00:04.00,test
7s45hlgpvc_24,116th United States Congress House Floor - 2019-01-24,EN,female,adult,black,no,no,anger,It is unacceptable that we are not doing our job so that the people who are working without pay can get paid,debate,00:00:09.00,test
7s45hlgpvc_25,116th United States Congress House Floor - 2019-01-24,EN,female,adult,black,no,no,anger,"You know what? we out of obligation, must open up this government, so that everyone who is working gets paid, and all those that are furlough can go back to work.",debate,00:00:10.00,valid
7s45hlgpvc_26,116th United States Congress House Floor - 2019-01-24,EN,female,adult,black,no,no,anger,Everyone who is working gets paid and all those,debate,00:00:03.00,valid
7s45hlgpvc_27,116th United States Congress House Floor - 2019-01-24,EN,female,adult,black,no,no,anger,And these are hard-working federal workers and contractors that deserve to get paid.,debate,00:00:05.48,train
7s45hlgpvc_28,116th United States Congress House Floor - 2019-01-24,EN,female,adult,black,no,no,anger,But we want effective border security,debate,00:00:03.00,valid
7s45hlgpvc_29,116th United States Congress House Floor - 2019-01-24,EN,female,adult,black,no,no,anger|disgust,"I do not believe they're spending 5.7 billion dollars for a wall, when people in my district, babies in my district, go to bed hungry.",debate,00:00:10.00,train
7s45hlgpvc_30,116th United States Congress House Floor - 2019-01-24,EN,female,adult,black,no,no,anger,But she does it,debate,00:00:00.88,train
7s45hlgpvc_31,116th United States Congress House Floor - 2019-01-24,EN,female,adult,black,no,no,anger,"It's a collateral damage that's done to the communities around this country. store owners, restaurant owners who depend upon those workers, for their livelihoods are affected.",debate,00:00:11.52,train
7s45hlgpvc_32,116th United States Congress House Floor - 2019-01-24,EN,male,adult,white,no,no,neutral,That mistake could lead to the lives of thousands being lo--,debate,00:00:05.00,train
7xv618s1of_12,"Paul Rozin: ""The Psychology of a Meal and How To Make a Meal Memorable""",EN,male,elderly,white,no,no,anger,You say i'm going to cook at this ,lecture,00:00:02.44,test
7xv618s1of_14,"Paul Rozin: ""The Psychology of a Meal and How To Make a Meal Memorable""",EN,male,elderly,white,no,no,neutral,Steam meal which most of you now do which is becoming the modern meal for a good restaurant 10 to 15,lecture,00:00:06.00,train
7xv618s1of_15,"Paul Rozin: ""The Psychology of a Meal and How To Make a Meal Memorable""",EN,male,elderly,white,no,no,anger,Tell me what movements he's going to tell me what notes to listen to first i have nothing to do with it.,lecture,00:00:05.04,train
7xv618s1of_16,"Paul Rozin: ""The Psychology of a Meal and How To Make a Meal Memorable""",EN,male,elderly,white,no,no,anger,Both of these pieces and most classical evidence ends with a kohler playing with a bang they,lecture,00:00:07.00,train
7xv618s1of_17,"Paul Rozin: ""The Psychology of a Meal and How To Make a Meal Memorable""",EN,male,elderly,white,no,no,anger,And by the way the best piece of music is usually at the beginning,lecture,00:00:06.00,train
7xv618s1of_20,"Paul Rozin: ""The Psychology of a Meal and How To Make a Meal Memorable""",EN,male,elderly,white,no,no,neutral,"That even wine experts when they describe a wine and you give people a few wines to drink, let's say three red wines, different grapes. they describe the wines without mentioning the grape.",lecture,00:00:10.96,train
7xv618s1of_4,"Paul Rozin: ""The Psychology of a Meal and How To Make a Meal Memorable""",EN,male,elderly,white,no,no,neutral,Anticipation of a great event is the most important thing,lecture,00:00:04.36,train
7xv618s1of_6,"Paul Rozin: ""The Psychology of a Meal and How To Make a Meal Memorable""",EN,male,elderly,white,no,no,neutral,And it doesn't... you don't remember the 10 times you have the same dish it's just one memory,lecture,00:00:05.04,test
87ka1606vi_0,Interview: Patrick Wilson,EN,female,adult,asian,no,no,happiness,And one of my personal favorites morning glory,interview,00:00:04.27,train
87ka1606vi_1,Interview: Patrick Wilson,EN,male,adult,white,no,no,happiness,Sure my pleasure,interview,00:00:01.16,test
87ka1606vi_2,Interview: Patrick Wilson,EN,male,adult,white,no,no,happiness,I'll take the title just not the actual action,interview,00:00:03.00,train
87ka1606vi_3,Interview: Patrick Wilson,EN,female,adult,asian,no,no,happiness|surprise,That you're in in the film,interview,00:00:02.50,train
87ka1606vi_4,Interview: Patrick Wilson,EN,male,adult,white,no,no,happiness,No no,interview,00:00:04.00,train
87ka1606vi_5,Interview: Patrick Wilson,EN,male,adult,white,no,no,happiness,Get you and then i just kind of laugh at the director like argh you got me yeah,interview,00:00:04.30,train
87ka1606vi_6,Interview: Patrick Wilson,EN,male,adult,white,no,no,happiness|surprise,"Pentagon. no, no absolutely, no, we had, we had a screening there",interview,00:00:03.00,train
87ka1606vi_7,Interview: Patrick Wilson,EN,male,adult,white,no,no,happiness|surprise,It was something that surprised me and surprised you know the film folks that i was there with so,interview,00:00:05.37,valid
87ka1606vi_9,Interview: Patrick Wilson,EN,male,adult,white,no,no,happiness,You too take care,interview,00:00:02.00,valid
8bk3rqdh3u_0,Interview: Hannah Waddingham,EN,female,adult,white,no,no,happiness,I loved it,interview,00:00:02.00,train
8bk3rqdh3u_1,Interview: Hannah Waddingham,EN,female,adult,white,no,no,happiness,The eyebrow hairs back in where we would all take them out,interview,00:00:04.43,train
8bk3rqdh3u_3,Interview: Hannah Waddingham,EN,female,adult,white,no,no,neutral,I'm doing i'm doing something here which is a sondheim stephen sondheim,interview,00:00:04.83,train
8bk3rqdh3u_4,Interview: Hannah Waddingham,EN,female,adult,white,no,no,neutral,Jason sudeikis's character ted lasso is brought over to the uk to richmond football club,interview,00:00:06.60,valid
8bk3rqdh3u_5,Interview: Hannah Waddingham,EN,female,adult,white,no,no,happiness,Aweful he's horrible no he's just one of those gorgeous,interview,00:00:05.00,train
8bqlihab39_0,President Obama Speaks at the White House Correspondents' Association Dinner,EN,male,adult,black,no,no,happiness,You can't say it but you know it's true,speech,00:00:04.00,train
